Name,Url,Season,Missed_days
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,16/17,5
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,14/15,148
Mark Flekken,https://www.transfermarkt.com/mark-flekken/profil/spieler/125714,12/13,9
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,22/23,97
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,21/22,23
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,20/21,111
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,19/20,44
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,18/19,121
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,17/18,39
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,16/17,82
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,15/16,3
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,14/15,11
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,13/14,18
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,11/12,78
Mark Uth,https://www.transfermarkt.com/mark-uth/profil/spieler/112935,10/11,48
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,22/23,116
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,21/22,40
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,20/21,22
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,18/19,101
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,17/18,28
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,13/14,18
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,12/13,15
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,11/12,51
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,10/11,30
Marko Arnautovic,https://www.transfermarkt.com/marko-arnautovic/profil/spieler/41384,09/10,24
Marko Lazetic,https://www.transfermarkt.com/marko-lazetic/profil/spieler/698548,22/23,29
Marko Lazetic,https://www.transfermarkt.com/marko-lazetic/profil/spieler/698548,21/22,17
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,22/23,5
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,21/22,51
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,20/21,44
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,19/20,46
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,18/19,95
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,17/18,88
Marko Pjaca,https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940,16/17,71
Marlon,https://www.transfermarkt.com/marlon/profil/spieler/273236,22/23,45
Marlon,https://www.transfermarkt.com/marlon/profil/spieler/273236,20/21,4
Marlon,https://www.transfermarkt.com/marlon/profil/spieler/273236,19/20,38
Marlon,https://www.transfermarkt.com/marlon/profil/spieler/273236,18/19,97
Marlon,https://www.transfermarkt.com/marlon/profil/spieler/273236,16/17,13
Marlos Moreno,https://www.transfermarkt.com/marlos-moreno/profil/spieler/345654,16/17,31
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,22/23,11
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,21/22,6
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,20/21,67
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,19/20,30
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,18/19,14
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,17/18,20
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,15/16,44
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,14/15,44
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,13/14,15
Marquinhos,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,12/13,63
Marshall Munetsi,https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908,22/23,19
Marshall Munetsi,https://www.transfermarkt.com/marshall-munetsi/profil/spieler/414908,21/22,47
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,22/23,22
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,21/22,13
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,20/21,23
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,18/19,20
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,17/18,11
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,16/17,18
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,14/15,0
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,13/14,12
Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,12/13,11
Martin Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,21/22,152
Martin Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,20/21,38
Martin Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,15/16,12
Martin Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,10/11,83
Martin Dúbravka,https://www.transfermarkt.com/martin-dubravka/profil/spieler/74960,21/22,52
Martin Dúbravka,https://www.transfermarkt.com/martin-dubravka/profil/spieler/74960,20/21,126
Martin Dúbravka,https://www.transfermarkt.com/martin-dubravka/profil/spieler/74960,19/20,26
Martin Dúbravka,https://www.transfermarkt.com/martin-dubravka/profil/spieler/74960,18/19,0
Martin Erlic,https://www.transfermarkt.com/martin-erlic/profil/spieler/357003,22/23,13
Martin Erlic,https://www.transfermarkt.com/martin-erlic/profil/spieler/357003,21/22,64
Martin Erlic,https://www.transfermarkt.com/martin-erlic/profil/spieler/357003,20/21,34
Martin Erlic,https://www.transfermarkt.com/martin-erlic/profil/spieler/357003,16/17,95
Martin Hongla,https://www.transfermarkt.com/martin-hongla/profil/spieler/398808,21/22,18
Martin Hongla,https://www.transfermarkt.com/martin-hongla/profil/spieler/398808,19/20,16
Martin Hongla,https://www.transfermarkt.com/martin-hongla/profil/spieler/398808,17/18,43
Martín Satriano,https://www.transfermarkt.com/martin-satriano/profil/spieler/640109,22/23,8
Martín Satriano,https://www.transfermarkt.com/martin-satriano/profil/spieler/640109,21/22,40
Martin Terrier,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,22/23,167
Martin Terrier,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,20/21,14
Martin Terrier,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,19/20,15
Martin Terrier,https://www.transfermarkt.com/martin-terrier/profil/spieler/442891,17/18,82
Martin Turk,https://www.transfermarkt.com/martin-turk/profil/spieler/700643,22/23,4
Martin Valjent,https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,21/22,11
Martin Valjent,https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,18/19,17
Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,20/21,85
Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,19/20,33
Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,18/19,10
Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,17/18,102
Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,16/17,7
Gabriel Martinelli,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,20/21,11
Gabriel Martinelli,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488,19/20,21
Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,21/22,158
Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,20/21,63
Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,17/18,8
Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,16/17,13
Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,15/16,21
Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,10/11,31
Martín Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,22/23,0
Martín Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,21/22,6
Martín Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,20/21,22
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,22/23,4
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,21/22,12
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,20/21,13
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,19/20,15
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,18/19,20
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,16/17,25
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,15/16,19
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,14/15,149
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,13/14,11
Marvin Ducksch,https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103,12/13,200
Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,22/23,1
Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,21/22,70
Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,17/18,5
Marvin Friedrich,https://www.transfermarkt.com/marvin-friedrich/profil/spieler/196231,16/17,89
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,21/22,47
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,20/21,67
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,19/20,53
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,18/19,38
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,17/18,2
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,16/17,50
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,15/16,1
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,14/15,70
Marvin Plattenhardt,https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,11/12,24
Marvin Schwäbe,https://www.transfermarkt.com/marvin-schwabe/profil/spieler/160929,21/22,8
Marvin Schwäbe,https://www.transfermarkt.com/marvin-schwabe/profil/spieler/160929,17/18,33
Marvin Zeegelaar,https://www.transfermarkt.com/marvin-zeegelaar/profil/spieler/92899,21/22,14
Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,22/23,51
Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,20/21,50
Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,19/20,0
Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,18/19,0
Mason Holgate,https://www.transfermarkt.com/mason-holgate/profil/spieler/348623,17/18,55
Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,22/23,75
Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,21/22,19
Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,20/21,0
Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,19/20,6
Mason Mount,https://www.transfermarkt.com/mason-mount/profil/spieler/346483,18/19,22
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,22/23,9
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,21/22,50
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,20/21,14
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,19/20,2
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,17/18,52
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,15/16,252
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,14/15,94
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,13/14,69
Massadio Haidara,https://www.transfermarkt.com/massadio-haidara/profil/spieler/170929,12/13,55
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,22/23,56
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,21/22,64
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,20/21,34
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,19/20,111
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,18/19,30
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,17/18,79
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,16/17,25
Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,13/14,8
Mateusz Klich,https://www.transfermarkt.com/mateusz-klich/profil/spieler/92738,21/22,12
Mateusz Klich,https://www.transfermarkt.com/mateusz-klich/profil/spieler/92738,20/21,12
Mateusz Klich,https://www.transfermarkt.com/mateusz-klich/profil/spieler/92738,17/18,8
Mateusz Klich,https://www.transfermarkt.com/mateusz-klich/profil/spieler/92738,13/14,34
Matheus Cunha,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,22/23,8
Matheus Cunha,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,21/22,61
Matheus Cunha,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,20/21,54
Matheus Cunha,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,19/20,33
Matheus Henrique,https://www.transfermarkt.com/matheus-henrique/profil/spieler/552549,21/22,53
Matheus Henrique,https://www.transfermarkt.com/matheus-henrique/profil/spieler/552549,18/19,17
Matheus Nunes,https://www.transfermarkt.com/matheus-nunes/profil/spieler/601883,22/23,9
Matheus Nunes,https://www.transfermarkt.com/matheus-nunes/profil/spieler/601883,20/21,13
Mathias Jensen,https://www.transfermarkt.com/mathias-jensen/profil/spieler/319859,21/22,21
Mathias Jensen,https://www.transfermarkt.com/mathias-jensen/profil/spieler/319859,18/19,132
Zanka,https://www.transfermarkt.com/zanka/profil/spieler/52059,18/19,45
Zanka,https://www.transfermarkt.com/zanka/profil/spieler/52059,12/13,7
Zanka,https://www.transfermarkt.com/zanka/profil/spieler/52059,11/12,211
Mathias Olesen,https://www.transfermarkt.com/mathias-olesen/profil/spieler/490581,22/23,64
Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,22/23,42
Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,21/22,83
Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,14/15,156
Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,13/14,156
Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,12/13,223
Mathieu Coutadeur,https://www.transfermarkt.com/mathieu-coutadeur/profil/spieler/39914,09/10,64
Mathys Tel,https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,22/23,17
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,21/22,53
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,20/21,123
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,19/20,45
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,17/18,99
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,16/17,41
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,15/16,246
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,14/15,43
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,13/14,130
Matija Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,11/12,29
Mato Jajalo,https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513,22/23,106
Mato Jajalo,https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513,21/22,17
Mato Jajalo,https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513,20/21,179
Mato Jajalo,https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513,19/20,19
Mato Jajalo,https://www.transfermarkt.com/mato-jajalo/profil/spieler/47513,10/11,7
Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,22/23,13
Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,21/22,104
Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,20/21,19
Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,19/20,16
Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,18/19,44
Mats Hummels,https://www.transfermarkt.com/mats-hummels/profil/spieler/39728,17/18,53
