Name,Url,Season,Missed_days,Missed_ankle,Missed_back,Missed_bone,Missed_foot,Missed_knee,Missed_muscle
Arnaut Danjuma,https://www.transfermarkt.com/arnaut-danjuma/profil/spieler/355861,17/18,90,0,75,0,0,0,15
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,22/23,5,0,0,0,0,0,5
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,21/22,45,0,0,0,0,0,12
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,20/21,53,15,0,0,0,19,0
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,19/20,140,0,0,0,0,108,0
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,18/19,96,0,0,0,0,64,27
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,17/18,38,4,0,0,0,0,0
Arne Maier,https://www.transfermarkt.com/arne-maier/profil/spieler/296397,16/17,43,0,0,0,0,43,0
Arthur Cabral,https://www.transfermarkt.com/arthur-cabral/profil/spieler/390638,22/23,30,0,0,0,5,0,0
Arthur Cabral,https://www.transfermarkt.com/arthur-cabral/profil/spieler/390638,19/20,33,0,0,0,0,33,0
Arthur Cabral,https://www.transfermarkt.com/arthur-cabral/profil/spieler/390638,18/19,0,0,0,0,0,0,0
Arthur Cabral,https://www.transfermarkt.com/arthur-cabral/profil/spieler/390638,17/18,17,0,0,0,0,0,0
Arthur Theate,https://www.transfermarkt.com/arthur-theate/profil/spieler/368891,21/22,5,0,0,0,0,0,0
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,20/21,14,0,0,0,0,0,0
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,18/19,6,0,0,0,0,0,0
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,16/17,49,0,0,0,0,0,38
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,15/16,57,0,0,0,0,0,0
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,14/15,73,0,0,0,0,0,73
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,12/13,136,64,0,0,0,72,0
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,11/12,43,43,0,0,0,0,0
Asier Illarramendi,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,21/22,102,0,0,0,0,0,102
Asier Illarramendi,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,19/20,191,191,0,0,0,0,0
Asier Illarramendi,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,18/19,90,0,0,0,0,0,90
Asier Illarramendi,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,16/17,32,0,0,0,0,0,32
Asier Illarramendi,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,11/12,82,0,0,0,0,0,20
Asier Villalibre,https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897,21/22,131,0,0,0,0,0,131
Asier Villalibre,https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897,19/20,115,0,115,0,0,0,0
Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,20/21,5,0,0,0,0,0,5
Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,18/19,14,0,0,0,0,0,0
Asmir Begovic,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,13/14,26,0,0,0,0,0,0
Assan Ceesay,https://www.transfermarkt.com/assan-ceesay/profil/spieler/388382,22/23,10,0,0,0,0,10,0
Assan Ceesay,https://www.transfermarkt.com/assan-ceesay/profil/spieler/388382,20/21,14,0,0,0,0,0,0
Assan Ceesay,https://www.transfermarkt.com/assan-ceesay/profil/spieler/388382,19/20,22,0,0,0,0,0,12
Assan Ceesay,https://www.transfermarkt.com/assan-ceesay/profil/spieler/388382,18/19,89,0,0,0,0,0,66
Assan Ceesay,https://www.transfermarkt.com/assan-ceesay/profil/spieler/388382,17/18,14,0,0,0,0,0,0
Assan Ceesay,https://www.transfermarkt.com/assan-ceesay/profil/spieler/388382,16/17,17,0,0,0,0,0,0
Aster Vranckx,https://www.transfermarkt.com/aster-vranckx/profil/spieler/503881,22/23,7,0,0,0,0,0,0
Aster Vranckx,https://www.transfermarkt.com/aster-vranckx/profil/spieler/503881,21/22,23,0,0,0,0,0,15
Atakan Karazor,https://www.transfermarkt.com/atakan-karazor/profil/spieler/232320,22/23,4,0,0,0,0,0,4
Atakan Karazor,https://www.transfermarkt.com/atakan-karazor/profil/spieler/232320,21/22,57,0,0,18,18,0,16
Atakan Karazor,https://www.transfermarkt.com/atakan-karazor/profil/spieler/232320,20/21,18,0,0,0,0,15,0
Atakan Karazor,https://www.transfermarkt.com/atakan-karazor/profil/spieler/232320,15/16,1,0,0,0,0,0,0
Augusto Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,22/23,72,46,0,0,0,0,26
Augusto Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,21/22,40,0,0,0,0,0,40
Augusto Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,20/21,46,0,0,0,0,0,46
Augusto Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,19/20,219,0,0,0,0,219,0
Augusto Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,18/19,39,0,0,0,0,0,39
Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,22/23,33,0,0,0,0,0,30
Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,21/22,8,0,0,0,0,0,8
Aurélien Tchouaméni,https://www.transfermarkt.com/aurelien-tchouameni/profil/spieler/413112,20/21,5,5,0,0,0,0,0
Aurélio Buta,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,21/22,161,0,0,0,0,44,117
Aurélio Buta,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,20/21,64,0,0,0,0,0,64
Aurélio Buta,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,19/20,0,0,0,0,0,0,0
Aurélio Buta,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,18/19,106,0,0,0,0,0,0
Aurélio Buta,https://www.transfermarkt.com/aurelio-buta/profil/spieler/258039,17/18,56,0,0,0,56,0,0
Axel Disasi,https://www.transfermarkt.com/axel-disasi/profil/spieler/386047,21/22,14,0,0,0,0,0,0
Axel Witsel,https://www.transfermarkt.com/axel-witsel/profil/spieler/35047,21/22,8,0,0,0,0,0,0
Axel Witsel,https://www.transfermarkt.com/axel-witsel/profil/spieler/35047,20/21,151,151,0,0,0,0,0
Axel Witsel,https://www.transfermarkt.com/axel-witsel/profil/spieler/35047,19/20,55,0,0,0,0,0,30
Axel Witsel,https://www.transfermarkt.com/axel-witsel/profil/spieler/35047,18/19,19,0,0,0,0,0,15
Axel Witsel,https://www.transfermarkt.com/axel-witsel/profil/spieler/35047,12/13,15,0,0,0,0,0,15
Ayman Azhil,https://www.transfermarkt.com/ayman-azhil/profil/spieler/452068,20/21,34,0,0,0,0,0,34
Aymen Barkok,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,21/22,38,0,0,0,0,28,0
Aymen Barkok,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,20/21,11,0,2,0,0,0,0
Aymen Barkok,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,19/20,104,0,0,0,0,0,0
Aymen Barkok,https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,18/19,83,0,0,0,0,0,83
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,22/23,58,0,0,0,0,54,0
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,20/21,52,0,0,0,0,0,0
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,19/20,279,0,0,0,0,145,105
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,18/19,15,0,0,0,0,0,15
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,16/17,38,8,0,0,0,0,30
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,15/16,94,0,0,0,0,15,0
Aymeric Laporte,https://www.transfermarkt.com/aymeric-laporte/profil/spieler/176553,14/15,5,0,0,0,0,0,5
Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,22/23,43,0,0,0,0,0,43
Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,21/22,29,0,0,0,0,0,29
Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,20/21,92,63,0,0,0,0,29
Azor Matusiwa,https://www.transfermarkt.com/azor-matusiwa/profil/spieler/315145,18/19,104,0,0,0,0,0,104
Azzedine Ounahi,https://www.transfermarkt.com/azzedine-ounahi/profil/spieler/593482,22/23,77,0,0,0,77,0,0
Aïssa Laïdouni,https://www.transfermarkt.com/aissa-laidouni/profil/spieler/233782,20/21,22,0,0,0,0,0,0
Aïssa Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,20/21,16,0,0,0,0,0,0
Aïssa Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,16/17,40,0,0,0,0,0,24
Aïssa Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,15/16,44,0,0,0,0,44,0
Bafodé Diakité,https://www.transfermarkt.com/bafode-diakite/profil/spieler/463605,21/22,27,0,0,0,0,0,27
Bafodé Diakité,https://www.transfermarkt.com/bafode-diakite/profil/spieler/463605,20/21,19,0,0,0,0,0,0
Bafodé Diakité,https://www.transfermarkt.com/bafode-diakite/profil/spieler/463605,19/20,80,0,0,0,11,0,69
Bamba Dieng,https://www.transfermarkt.com/bamba-dieng/profil/spieler/822458,21/22,21,0,0,0,0,0,12
Baptiste Santamaria,https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323,22/23,123,123,0,0,0,0,0
Baptiste Santamaria,https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323,20/21,11,0,0,0,0,0,0
Bartol Franjic,https://www.transfermarkt.com/bartol-franjic/profil/spieler/370998,22/23,85,0,0,0,0,0,85
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,22/23,14,0,0,0,0,14,0
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,21/22,11,0,0,0,0,0,11
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,20/21,32,0,0,0,0,0,5
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,19/20,45,0,0,0,0,45,0
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,18/19,46,0,0,0,0,0,46
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,17/18,32,16,0,0,0,0,16
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,16/17,8,0,0,0,0,0,8
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,14/15,148,0,0,0,148,0,0
Bartosz Bereszynski,https://www.transfermarkt.com/bartosz-bereszynski/profil/spieler/144143,13/14,24,0,0,0,0,0,24
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,22/23,64,56,0,0,0,0,0
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,21/22,90,0,0,0,0,0,51
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,20/21,4,0,0,0,0,0,4
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,19/20,0,0,0,0,0,0,0
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,18/19,12,0,0,0,0,0,0
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,16/17,79,0,0,0,0,71,0
Bartlomiej Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,14/15,12,0,0,0,0,0,0
Bebé,https://www.transfermarkt.com/bebe/profil/spieler/153427,19/20,228,0,0,0,0,228,0
Bebé,https://www.transfermarkt.com/bebe/profil/spieler/153427,16/17,26,0,0,0,26,0,0
Bebé,https://www.transfermarkt.com/bebe/profil/spieler/153427,11/12,226,0,0,0,0,226,0
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,22/23,119,0,0,0,0,0,119
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,21/22,179,0,0,0,0,179,0
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,20/21,42,0,0,0,42,0,0
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,19/20,34,0,18,0,0,0,16
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,18/19,26,0,0,0,0,11,0
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,17/18,42,42,0,0,0,0,0
Ben Chilwell,https://www.transfermarkt.com/ben-chilwell/profil/spieler/316125,16/17,64,64,0,0,0,0,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,22/23,19,0,0,0,0,19,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,21/22,12,0,0,0,0,0,4
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,20/21,71,0,0,71,0,0,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,19/20,91,82,0,0,0,0,9
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,18/19,33,0,0,0,0,0,33
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,17/18,15,0,0,0,0,0,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,16/17,43,43,0,0,0,0,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,15/16,8,0,0,0,0,0,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,14/15,45,0,0,0,0,0,0
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,13/14,23,15,0,0,0,0,8
Ben Godfrey,https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475,22/23,87,0,0,0,0,0,0
Ben Godfrey,https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475,20/21,12,0,0,0,0,0,12
Ben Godfrey,https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475,19/20,48,0,0,0,0,34,8
Ben Johnson,https://www.transfermarkt.com/ben-johnson/profil/spieler/468002,18/19,8,0,0,0,0,0,8
Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,21/22,102,0,0,102,0,0,102
Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,20/21,95,0,0,0,0,0,87
Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,17/18,58,0,0,58,0,0,0
Ben Mee,https://www.transfermarkt.com/ben-mee/profil/spieler/74810,12/13,95,0,0,0,0,95,0
Ben Pearson,https://www.transfermarkt.com/ben-pearson/profil/spieler/183302,20/21,25,0,0,0,0,0,25
Benjamin André,https://www.transfermarkt.com/benjamin-andre/profil/spieler/84301,18/19,7,0,0,0,0,0,7
Benjamin Bourigeaud,https://www.transfermarkt.com/benjamin-bourigeaud/profil/spieler/266359,18/19,3,3,0,0,0,0,0
Benjamin Bourigeaud,https://www.transfermarkt.com/benjamin-bourigeaud/profil/spieler/266359,14/15,63,0,0,0,63,0,0
Benjamin Henrichs,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,21/22,25,0,0,0,0,14,0
Benjamin Henrichs,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,20/21,82,0,0,0,0,68,0
Benjamin Henrichs,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,19/20,59,0,17,0,25,0,0
Benjamin Henrichs,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,17/18,32,0,0,0,17,0,0
Benjamin Henrichs,https://www.transfermarkt.com/benjamin-henrichs/profil/spieler/202591,16/17,5,0,0,0,0,0,5
Benjamin Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,21/22,5,0,0,0,0,0,0
Benjamin Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,20/21,72,0,0,0,0,0,0
Benjamin Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,16/17,57,0,0,0,0,0,0
Benjamin Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,11/12,85,85,0,0,0,0,0
Benjamin Leroy,https://www.transfermarkt.com/benjamin-leroy/profil/spieler/124901,22/23,22,0,0,0,0,6,0
Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,21/22,36,28,0,0,0,0,0
Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,20/21,35,0,0,0,0,6,0
Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,18/19,50,0,0,0,0,0,50
Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,17/18,15,0,0,15,0,0,0
Benjamin Pavard,https://www.transfermarkt.com/benjamin-pavard/profil/spieler/353366,16/17,10,0,0,0,0,5,0
Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,22/23,16,11,0,0,0,0,0
Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,21/22,25,0,0,0,0,0,25
Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,20/21,22,22,0,0,0,0,0
Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,16/17,8,0,0,0,0,0,0
Benno Schmitz,https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,15/16,12,0,0,0,0,0,0
Benoît Badiashile,https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603,22/23,23,0,0,0,0,0,23
Benoît Badiashile,https://www.transfermarkt.com/benoit-badiashile/profil/spieler/463603,21/22,87,0,0,0,0,0,79
Benoît Costil,https://www.transfermarkt.com/benoit-costil/profil/spieler/22628,15/16,62,0,0,0,0,62,0
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,22/23,95,0,0,0,6,0,28
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,21/22,40,0,0,0,0,0,0
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,20/21,5,0,0,0,0,0,0
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,19/20,16,0,0,0,0,0,16
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,18/19,6,6,0,0,0,0,0
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,17/18,15,0,0,0,0,15,0
Berat Djimsiti,https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513,14/15,63,0,0,0,0,63,0
Bernardo Espinosa,https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,18/19,28,0,0,0,0,13,15
Bernardo Espinosa,https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,17/18,11,0,0,0,0,0,11
Bernardo Espinosa,https://www.transfermarkt.com/bernardo-espinosa/profil/spieler/64598,15/16,153,0,0,0,0,153,0
Bernardo Silva,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,21/22,4,0,0,0,0,0,4
Bernardo Silva,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,20/21,23,0,0,0,0,0,23
Bernardo Silva,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,18/19,20,0,0,0,0,0,0
Bernardo Silva,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,16/17,0,0,0,0,0,0,0
Bernardo Silva,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,15/16,55,0,0,0,0,0,55
Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,19/20,0,0,0,0,0,0,0
Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,18/19,11,0,0,0,0,11,0
Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,17/18,4,0,0,0,0,4,0
Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,13/14,5,0,0,0,0,0,5
Bernd Leno,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476,12/13,18,0,0,0,0,0,0
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,22/23,50,0,0,0,0,50,0
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,21/22,74,0,0,0,0,0,67
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,20/21,25,0,0,0,0,0,0
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,17/18,51,0,0,0,0,51,0
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,16/17,41,0,0,0,10,0,0
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,15/16,15,0,15,0,0,0,0
Bertrand Traoré,https://www.transfermarkt.com/bertrand-traore/profil/spieler/131996,14/15,8,0,0,0,0,0,0
Beto,https://www.transfermarkt.com/beto/profil/spieler/595809,22/23,29,0,24,0,0,0,0
Beto,https://www.transfermarkt.com/beto/profil/spieler/595809,21/22,46,0,0,0,0,0,46
Bevic Moussiti-Oko,https://www.transfermarkt.com/bevic-moussiti-oko/profil/spieler/364525,21/22,214,22,0,0,0,0,0
Beñat Turrientes,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431,22/23,40,0,0,0,0,0,40
Billy Gilmour,https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744,21/22,29,29,0,0,0,0,0
Billy Gilmour,https://www.transfermarkt.com/billy-gilmour/profil/spieler/423744,20/21,99,0,0,0,0,99,0
Birger Meling,https://www.transfermarkt.com/birger-meling/profil/spieler/282250,22/23,16,0,0,0,0,0,0
Birger Meling,https://www.transfermarkt.com/birger-meling/profil/spieler/282250,21/22,35,0,0,0,0,0,35
Birger Meling,https://www.transfermarkt.com/birger-meling/profil/spieler/282250,20/21,69,0,0,0,0,69,0
Birger Meling,https://www.transfermarkt.com/birger-meling/profil/spieler/282250,18/19,19,0,0,0,0,0,19
